Business Name,Address Line 1,Address Line 2,Address Line 3,Postcode,Business Type ID,Business Type Description,Food Hygiene Rating Scheme ID,Food Hygiene Rating Scheme Type,Hygiene Score,Structural Score,Confidence In Management Score,Rating Value,Rating Date,New Rating Pending,Local Authority Business ID,Local Authority Code,Local Authority Name,Local Authority Email Address,Local Authority Website,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Camden FoodBank,,14 Pratt Mews,,NW1 0AD,4613,Retailers - other,1019587,FHRS,0,5,0,5,29/11/2017,False,183011,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529053,183657,-0.140641,51.537066,Unknown,12/01/2020,"(51.537066, -0.140641)",http://opendatacommunities.org/id/london-borough-council/camden,15,106
One Tun,,58-60 Goodge Street,,W1T 4ND,7843,Pub/bar/nightclub,423686,FHRS,0,0,5,5,09/05/2019,False,10566,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529369,181672,-0.136816,51.519164,Unknown,12/01/2020,"(51.519164, -0.136816)",http://opendatacommunities.org/id/london-borough-council/camden,2,10
Bull and Gate,,389 Kentish Town Road,,NW5 2TJ,7843,Pub/bar/nightclub,779029,FHRS,5,5,0,5,01/07/2019,False,84057,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528977,185138,-0.141189,51.550399,Unknown,12/01/2020,"(51.550399, -0.141189)",http://opendatacommunities.org/id/london-borough-council/camden,12,87
Kentucky Fried Chicken,,242 Haverstock Hill,,NW3 2AE,1,Restaurant/Cafe/Canteen,424250,FHRS,0,5,0,5,25/09/2019,False,21380,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,527183,185293,-0.166998,51.552192,Unknown,12/01/2020,"(51.552192, -0.166998)",http://opendatacommunities.org/id/london-borough-council/camden,8,57
The Plough,,27 Museum Street,,WC1A 1LH,7843,Pub/bar/nightclub,423709,FHRS,5,10,5,4,12/11/2018,False,10977,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530133,181528,-0.125864,51.517694,Unknown,12/01/2020,"(51.517694, -0.125864)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
Caffe Napoli Exytus,,31b Goodge Street,,W1T 2PR,7844,Takeaway/sandwich shop,998774,FHRS,10,10,10,3,26/04/2017,False,183170,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529493,181713,-0.135015,51.519504,Unknown,12/01/2020,"(51.519504, -0.135015)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Soas- Senate House,,Thornhaugh Street,,WC1X 0XG,1,Restaurant/Cafe/Canteen,1029681,FHRS,0,5,0,5,23/01/2018,False,182740,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529962,182006,-0.128146,51.522027,Unknown,12/01/2020,"(51.522027, -0.128146)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
T W Catering Limited at The Camden Head,,100 Camden High Street,,NW1 0LU,1,Restaurant/Cafe/Canteen,1181620,FHRS,15,15,10,2,02/09/2019,False,197468,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,529039,183689,-0.140831,51.537357,Unknown,12/01/2020,"(51.537357, -0.140831)",http://opendatacommunities.org/id/london-borough-council/camden,3,20
Mr Juicy,Inverness Street Market,Inverness Street,,NW1 7HJ,7844,Takeaway/sandwich shop,1079402,FHRS,15,10,20,1,15/09/2018,False,195561,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528805,183937,-0.144113,51.539639,Unknown,12/01/2020,"(51.539639, -0.144113)",http://opendatacommunities.org/id/london-borough-council/camden,3,22
Hotel Meridiana,,43-46 Argyle Square,,WC1H 8AL,7842,Hotel/bed & breakfast/guest house,425010,FHRS,5,5,5,5,22/05/2017,False,44341,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530308,182788,-0.122878,51.528969,Unknown,12/01/2020,"(51.528969, -0.122878)",http://opendatacommunities.org/id/london-borough-council/camden,14,98
Sodexo - Astra Zeneca,Offices And Premises At 7th Floor,2 Pancras Square,,N1C 4AG,7844,Takeaway/sandwich shop,807693,FHRS,0,0,0,5,24/07/2017,False,83506,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530144,183286,-0.125043,51.533482,Unknown,12/01/2020,"(51.533482, -0.125043)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Savera Bakery,Basment,129 Drummond Street,,NW1 2HL,7839,Manufacturers/packers,947351,FHRS,5,10,10,3,09/05/2019,False,183078,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529353,182545,-0.136726,51.527004,Unknown,12/01/2020,"(51.527004, -0.136726)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
Kentish Town City Farm,City Farm,1 Cressfield Close,,NW5 4BN,4613,Retailers - other,1076288,FHRS,0,5,5,5,07/10/2019,False,20604,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000134,Gospel Oak,528360,185350,-0.15001,51.552439,Unknown,12/01/2020,"(51.552439, -0.15001)",http://opendatacommunities.org/id/london-borough-council/camden,7,48
Regency Fine Food,,89 Leather Lane,,EC1N 7TS,4613,Retailers - other,426540,FHRS,0,5,5,5,22/07/2019,False,9556,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531202,181974,-0.1103,51.521455,Unknown,12/01/2020,"(51.521455, -0.1103)",http://opendatacommunities.org/id/london-borough-council/camden,11,75
The Cafe Corner Limited,,527 Finchley Road,,NW3 7BG,1,Restaurant/Cafe/Canteen,1000127,FHRS,0,5,0,5,14/05/2019,False,84755,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000132,Fortune Green,525308,185588,-0.193917,51.555272,Unknown,12/01/2020,"(51.555272, -0.193917)",http://opendatacommunities.org/id/london-borough-council/camden,5,36
Oddono’s Gelati,,8 Flask Walk,,NW3 1HE,1,Restaurant/Cafe/Canteen,704066,FHRS,10,5,5,4,03/09/2019,False,76029,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526481,185793,-0.176933,51.55685,Unknown,12/01/2020,"(51.55685, -0.176933)",http://opendatacommunities.org/id/london-borough-council/camden,8,54
Little Creatures Brewery Regent's Canal,,1 Lewis Cubitt Walk,,N1C 4DL,4613,Retailers - other,1152048,FHRS,5,0,10,4,30/05/2019,False,196601,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530064,183781,-0.126026,51.537948,Unknown,12/01/2020,"(51.537948, -0.126026)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Record Hall,,16-16a Baldwins Gardens,,EC1N 7RJ,1,Restaurant/Cafe/Canteen,1016151,FHRS,0,0,0,5,27/11/2019,False,183062,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531239,181823,-0.109823,51.520081,Unknown,12/01/2020,"(51.520081, -0.109823)",http://opendatacommunities.org/id/london-borough-council/camden,11,76
The Crown PH,,51 New Oxford Street,,WC1A 1BL,7843,Pub/bar/nightclub,423806,FHRS,0,10,5,4,12/11/2018,False,13125,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530098,181435,-0.126402,51.516857,Unknown,12/01/2020,"(51.516857, -0.126402)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Fitzroy Tavern,,16A Charlotte Street,,W1T 2LY,7843,Pub/bar/nightclub,423953,FHRS,0,5,0,5,14/08/2017,False,15492,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529524,181626,-0.1346,51.518706,Unknown,12/01/2020,"(51.518706, -0.1346)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Bombay Flame,,74 Kingsgate Road,,NW6 4TE,1,Restaurant/Cafe/Canteen,667803,FHRS,5,10,10,3,22/07/2019,False,57078,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000140,Kilburn,525220,184168,-0.195696,51.54253,Unknown,12/01/2020,"(51.54253, -0.195696)",http://opendatacommunities.org/id/london-borough-council/camden,13,90
Locanda Canton,,98 Arlington Road,,NW1 7HT,1,Restaurant/Cafe/Canteen,950022,FHRS,5,5,5,5,10/01/2018,False,84103,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,528959,183605,-0.142009,51.536626,Unknown,12/01/2020,"(51.536626, -0.142009)",http://opendatacommunities.org/id/london-borough-council/camden,15,107
Beef and Brew,,323 Kentish Town Road,,NW5 2TJ,1,Restaurant/Cafe/Canteen,1049969,FHRS,5,10,5,4,01/05/2018,False,84615,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528991,185103,-0.141005,51.550075,Unknown,12/01/2020,"(51.550075, -0.141005)",http://opendatacommunities.org/id/london-borough-council/camden,12,87
Hardel Fruiterers Ltd,,60 Red Lion Street,,WC1R 4PD,4613,Retailers - other,424360,FHRS,,,,Exempt,13/09/2017,False,22293,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530726,181723,-0.11725,51.519301,Unknown,12/01/2020,"(51.519301, -0.11725)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Costa Coffee,,159-161 King's Cross Road,,WC1X 9BN,1,Restaurant/Cafe/Canteen,1077459,FHRS,5,0,5,5,17/09/2018,False,194088,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530711,182925,-0.11702,51.530106,Unknown,12/01/2020,"(51.530106, -0.11702)",http://opendatacommunities.org/id/london-borough-council/camden,14,97
Caravan Kings Cross,Granary Building,1 Granary Square,,N1C 4AA,1,Restaurant/Cafe/Canteen,470856,FHRS,0,5,0,5,15/10/2019,False,73917,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530205,183307,-0.124165,51.533663,Unknown,12/01/2020,"(51.533663, -0.124165)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Honest Burgers,,6 Great Queen Street,,WC2B 5DG,1,Restaurant/Cafe/Canteen,1206186,FHRS,0,0,0,5,06/11/2019,False,197808,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530493,181353,-0.120729,51.51603,Unknown,12/01/2020,"(51.51603, -0.120729)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
The Gaucho Grill,,64 Heath Street,,NW3 1DN,1,Restaurant/Cafe/Canteen,424196,FHRS,0,5,0,5,13/06/2017,False,2096,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526408,185853,-0.177969,51.557399,Unknown,12/01/2020,"(51.557399, -0.177969)",http://opendatacommunities.org/id/london-borough-council/camden,8,54
Oxfam Bookshop,,47 Highgate High Street,,N6 5JX,4613,Retailers - other,424003,FHRS,,,,Exempt,02/02/2017,False,1894,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000137,Highgate,528409,187391,-0.148559,51.570769,Unknown,12/01/2020,"(51.570769, -0.148559)",http://opendatacommunities.org/id/london-borough-council/camden,10,72
Grange Blooms Hotel,,6-7 Montague Street,,WC1B 5BP,7842,Hotel/bed & breakfast/guest house,423704,FHRS,5,10,5,4,31/08/2017,False,10951,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,530107,181798,-0.126139,51.520118,Unknown,12/01/2020,"(51.520118, -0.126139)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
That Coffee Shop,,234 Shaftesbury Avenue,,WC2H 8EG,1,Restaurant/Cafe/Canteen,1077464,FHRS,5,10,5,4,10/09/2018,False,195500,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530140,181429,-0.125799,51.516803,Unknown,12/01/2020,"(51.516803, -0.125799)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Chinese and Thai,007 F & G The Stables Market,Chalk Farm Road,,NW1 8AH,7844,Takeaway/sandwich shop,1206129,FHRS,15,10,20,1,18/11/2019,False,197074,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528546,184230,-0.147737,51.54234,Unknown,12/01/2020,"(51.54234, -0.147737)",http://opendatacommunities.org/id/london-borough-council/camden,3,17
Manitoba Tigella Kitchen Bar,,82 New Oxford Street,,WC1A 1HB,1,Restaurant/Cafe/Canteen,920799,FHRS,10,10,10,3,19/09/2016,False,180196,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529981,181431,-0.128089,51.516848,Unknown,12/01/2020,"(51.516848, -0.128089)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
Al Rouche Supermarket,,204 Kilburn High Road,,NW6 4JH,4613,Retailers - other,849897,FHRS,15,15,20,1,06/09/2019,False,180686,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000140,Kilburn,525121,184063,-0.19716,51.541608,Unknown,12/01/2020,"(51.541608, -0.19716)",http://opendatacommunities.org/id/london-borough-council/camden,13,90
Nisa Local,,9-10 Dunboyne Road,,NW3 2YY,4613,Retailers - other,759379,FHRS,5,10,10,3,19/03/2019,False,83307,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000134,Gospel Oak,527750,185344,-0.158801,51.552529,Unknown,12/01/2020,"(51.552529, -0.158801)",http://opendatacommunities.org/id/london-borough-council/camden,7,49
Body By Simone London,"Unit A, Solar Court",88 Delancey Street,,NW1 7SA,1,Restaurant/Cafe/Canteen,1157008,FHRS,0,0,0,5,20/06/2019,False,196311,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528706,183614,-0.145657,51.536759,Unknown,12/01/2020,"(51.536759, -0.145657)",http://opendatacommunities.org/id/london-borough-council/camden,3,22
Brexit Bar,,,,,4613,Retailers - other,1206116,FHRS,,,,AwaitingInspection,,False,196310,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
Mia Restaurant,,135 Finchley Road,,NW3 6JH,1,Restaurant/Cafe/Canteen,998771,FHRS,5,5,5,5,05/09/2019,False,182716,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000144,Swiss Cottage,526617,184340,-0.1755,51.543755,Unknown,12/01/2020,"(51.543755, -0.1755)",http://opendatacommunities.org/id/london-borough-council/camden,17,122
Wagamamas,,11 Jamestown Road,,NW1 7BW,1,Restaurant/Cafe/Canteen,423782,FHRS,5,5,5,5,08/07/2019,False,1246,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528717,184003,-0.145357,51.540252,Unknown,12/01/2020,"(51.540252, -0.145357)",http://opendatacommunities.org/id/london-borough-council/camden,3,21
London School Of Hygiene,School Of Hygiene And Tropical,Keppel Street,,WC1E 7HT,7845,School/college/university,423700,FHRS,5,5,0,5,03/05/2018,False,10911,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529791,181880,-0.13066,51.520928,Unknown,12/01/2020,"(51.520928, -0.13066)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Collivers Organic Food Co,,,,,7839,Manufacturers/packers,993176,FHRS,0,0,10,4,17/07/2017,False,180046,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
The Oxford,,256 Kentish Town Road,,NW5 2AA,7843,Pub/bar/nightclub,425152,FHRS,5,15,5,2,20/06/2018,False,49446,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,529026,185065,-0.140514,51.549726,Unknown,12/01/2020,"(51.549726, -0.140514)",http://opendatacommunities.org/id/london-borough-council/camden,12,80
Premier Inn,,88 Euston Road,,NW1 2RA,7842,Hotel/bed & breakfast/guest house,759342,FHRS,0,5,0,5,22/08/2017,False,81226,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,529994,182716,-0.127423,51.5284,Unknown,12/01/2020,"(51.5284, -0.127423)",http://opendatacommunities.org/id/london-borough-council/camden,14,101
Shah Tandoori Restaurant,,159 Drummond Street,,NW1 2PB,1,Restaurant/Cafe/Canteen,426274,FHRS,15,20,20,0,23/09/2019,False,7040,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529257,182481,-0.138133,51.526451,Unknown,12/01/2020,"(51.526451, -0.138133)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
Sanctuary Cafe,St James' Church,Sherriff Road,,NW6 2AP,1,Restaurant/Cafe/Canteen,947381,FHRS,5,5,5,5,05/11/2019,False,80489,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525438,184542,-0.192415,51.54584,Unknown,12/01/2020,"(51.54584, -0.192415)",http://opendatacommunities.org/id/london-borough-council/camden,18,132
Lola's Bakery,,168 West End Lane,,NW6 1SD,7839,Manufacturers/packers,1081322,FHRS,5,5,5,5,31/07/2018,False,183933,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525538,184895,-0.190854,51.548984,Unknown,12/01/2020,"(51.548984, -0.190854)",http://opendatacommunities.org/id/london-borough-council/camden,18,131
South Hampstead High School,South Hampstead High School,1-3 Maresfield Gardens,,NW3 5SS,7845,School/college/university,424311,FHRS,5,5,5,5,07/12/2018,False,21934,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000133,Frognal and Fitzjohns,526491,184608,-0.177205,51.546193,Unknown,12/01/2020,"(51.546193, -0.177205)",http://opendatacommunities.org/id/london-borough-council/camden,6,42
Boots,Unit 6 Euston Station,Eversholt Street,,NW1 2HS,4613,Retailers - other,425864,FHRS,0,5,0,5,12/10/2017,False,61741,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529587,182736,-0.13327,51.528668,Unknown,12/01/2020,"(51.528668, -0.13327)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
CATS College London,,43-45 Bloomsbury Square,,WC1A 2RA,1,Restaurant/Cafe/Canteen,426279,FHRS,10,0,10,4,05/09/2017,False,70879,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530407,181618,-0.121884,51.51844,Unknown,12/01/2020,"(51.51844, -0.121884)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Supersave,,110 Mill Lane,,NW6 1NF,4613,Retailers - other,424635,FHRS,5,5,10,4,28/02/2017,False,2901,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525030,185174,-0.198077,51.551604,Unknown,12/01/2020,"(51.551604, -0.198077)",http://opendatacommunities.org/id/london-borough-council/camden,18,130
Tastydelishchocolate,,,,,7841,Other catering premises,916989,FHRS,5,5,5,5,27/09/2016,False,78404,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
Abbey News,,212 Belsize Road,,NW6 4DJ,4613,Retailers - other,425201,FHRS,0,10,20,1,16/01/2018,False,5097,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000140,Kilburn,525746,183859,-0.188225,51.539627,Unknown,12/01/2020,"(51.539627, -0.188225)",http://opendatacommunities.org/id/london-borough-council/camden,13,88
Caffe Nero,,126 Tottenham Court Road,,W1T 5AT,1,Restaurant/Cafe/Canteen,507265,FHRS,5,15,10,2,14/12/2018,False,75280,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529287,182208,-0.137796,51.523998,Unknown,12/01/2020,"(51.523998, -0.137796)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
Strada Highgate,,4 South Grove,,N6 6BS,1,Restaurant/Cafe/Canteen,423998,FHRS,5,5,5,5,20/07/2017,False,1858,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000137,Highgate,528456,187363,-0.147892,51.570507,Unknown,12/01/2020,"(51.570507, -0.147892)",http://opendatacommunities.org/id/london-borough-council/camden,10,72
Normans News,The Uclh Cancer Centre,Huntley Street,,WC1E 6AG,4613,Retailers - other,708538,FHRS,0,0,0,5,15/05/2019,False,82005,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529598,182001,-0.133391,51.522066,Unknown,12/01/2020,"(51.522066, -0.133391)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Nonna Selena,,18 Woburn Place,,WC1H 0LU,1,Restaurant/Cafe/Canteen,423979,FHRS,10,10,10,3,30/09/2019,False,1747,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
Gospel Oak Childrens Centre,Gospel Oak Family Health Centr,Lismore Circus,,NW5 4RA,5,Hospitals/Childcare/Caring Premises,424298,FHRS,5,5,0,5,23/10/2017,False,21844,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000134,Gospel Oak,527996,185324,-0.155252,51.552296,Unknown,12/01/2020,"(51.552296, -0.155252)",http://opendatacommunities.org/id/london-borough-council/camden,7,49
